date,TemP,pH,Turb,Chl,DO
2022/8/23 17:00,19.595,7.99,9.6,11.5,7.615
2022/8/23 18:00,19.565,7.985,10.7,10.8,7.725
2022/8/23 19:00,19.69,7.99,9.95,10.7,7.865
2022/8/23 20:00,19.615,7.99,8.4,10.5,7.855
2022/8/23 21:00,19.355,7.97,9.55,10.35,7.685
2022/8/23 22:00,19.16,8.025,8.3,10.9,7.325
2022/8/23 23:00,19,8.01,7.6,10.9,7.165
2022/8/24 0:00,18.695,7.935,7.8,11.35,7.845
2022/8/24 1:00,18.475,7.92,7.5,9.3,7.89
2022/8/24 2:00,18.4,7.875,7.8,10.2,7.8
2022/8/24 3:00,18.26,7.905,6.75,9.4,7.825
2022/8/24 4:00,18.395,7.975,7.9,10.4,7.545
2022/8/24 5:00,18.58,7.97,7.7,10.8,7.09
2022/8/24 6:00,18.91,7.91,7,9.75,7.25
2022/8/24 7:00,19.14,7.925,7.2,10.4,7.395
2022/8/24 8:00,19.28,7.94,7.55,8.35,7.52
2022/8/24 9:00,19.465,7.955,8.8,8.6,7.62
2022/8/24 10:00,19.52,7.97,9.75,9.4,7.8
2022/8/24 11:00,19.495,8.07,9.45,8.6,7.445
2022/8/24 12:00,19.485,8.05,9.95,9.05,7.56
2022/8/24 13:00,19.575,7.95,10.9,8.55,8.17
2022/8/24 14:00,19.755,7.92,10.35,7.8,8.305
2022/8/24 15:00,19.89,7.965,10.8,9.1,8.525
2022/8/24 16:00,19.95,8.065,10,9.75,8.42
2022/8/24 17:00,19.915,8.07,10,10.65,7.835
2022/8/24 18:00,19.8,7.97,12.8,11.7,7.63
2022/8/24 19:00,20,7.985,14.95,10.6,7.98
2022/8/24 20:00,20.005,7.99,10.6,10.7,7.975
2022/8/24 21:00,19.875,7.985,9.95,10.1,7.91
2022/8/24 22:00,19.585,8.04,12.35,10.9,7.665
2022/8/24 23:00,19.39,8,9.9,11.2,7.035
2022/8/25 0:00,19.19,7.91,9.25,9.9,7.55
2022/8/25 1:00,18.98,7.905,8.75,11,7.87
2022/8/25 2:00,18.885,7.875,8.9,9.95,7.79
2022/8/25 3:00,18.815,7.865,8.95,9.7,7.75
2022/8/25 4:00,18.755,7.995,7.55,8.45,7.67
2022/8/25 5:00,18.885,7.98,8.9,9.75,7.13
2022/8/25 6:00,19.025,7.89,8.35,10,7.245
2022/8/25 7:00,19.49,7.905,9.75,8.8,7.38
2022/8/25 8:00,19.585,7.915,9.75,8.35,7.5
2022/8/25 9:00,19.83,7.93,10.6,8.15,7.55
2022/8/25 10:00,19.865,7.945,10.55,7.15,7.715
2022/8/25 11:00,19.9,8.05,11.3,9.35,7.16
2022/8/25 12:00,19.905,7.925,11.8,8.45,7.555
2022/8/25 13:00,19.95,7.925,13.1,8.45,8.17
2022/8/25 14:00,20.025,7.91,13.2,8.3,8.15
2022/8/25 15:00,20.115,7.955,10.85,7.85,8.225
2022/8/25 16:00,20.085,8.06,12.6,8.9,7.915
2022/8/25 17:00,19.965,8.06,12,10.1,7.455
2022/8/25 18:00,20.035,7.965,12.75,10.3,7.66
2022/8/25 19:00,20.1,7.975,19.7,11.95,7.745
2022/8/25 20:00,20.19,7.98,15.85,10.75,7.755
2022/8/25 21:00,20.165,7.99,11.95,9.75,7.75
2022/8/25 22:00,19.98,8.07,15.45,10.1,7.12
2022/8/25 23:00,19.85,8.03,15.4,11.3,7.07
2022/8/26 0:00,19.745,7.94,11.95,10.2,7.585
2022/8/26 1:00,19.645,7.93,11.25,9.35,7.63
2022/8/26 2:00,19.485,7.92,11.15,8.35,7.61
2022/8/26 3:00,19.47,7.975,11.65,8.35,7.34
2022/8/26 4:00,19.405,7.965,9.6,8.55,6.895
2022/8/26 5:00,19.445,7.895,9.15,8.35,7.27
2022/8/26 6:00,19.5,7.89,9.15,8.25,7.51
2022/8/26 7:00,19.885,7.905,10.6,8.75,7.26
2022/8/26 8:00,19.95,7.92,13.9,8.95,7.18
2022/8/26 9:00,20.045,8.035,11.65,7.7,7.19
2022/8/26 10:00,20.295,8.025,13.7,8,6.71
2022/8/26 11:00,20.365,7.95,15.1,9.45,7.295
2022/8/26 12:00,20.44,7.955,12.9,7.8,7.76
2022/8/26 13:00,20.17,7.95,14,8.95,7.82
2022/8/26 14:00,20.22,8.015,16.55,8.95,7.77
2022/8/26 15:00,20.375,7.97,14.05,7.6,7.11
2022/8/26 16:00,20.41,7.905,12.9,7.85,7.4
2022/8/26 17:00,20.34,7.925,11,8.45,7.825
2022/8/26 18:00,20.415,7.91,11.3,8.75,7.975
2022/8/26 19:00,20.295,7.93,14,9.8,7.61
2022/8/26 20:00,20.23,7.94,13.55,10.1,7.385
2022/8/26 21:00,20.215,8.04,11.55,9.85,6.695
2022/8/26 22:00,20.195,7.945,14.7,9.85,7.115
2022/8/26 23:00,20.075,7.925,18.35,10.7,7.385
2022/8/27 0:00,19.975,7.91,15.45,10.5,7.375
2022/8/27 1:00,19.845,7.895,14.65,10.75,7.42
2022/8/27 2:00,19.655,7.975,13.7,9.85,6.975
2022/8/27 3:00,19.51,7.865,13.7,9.45,6.865
2022/8/27 4:00,19.495,7.84,11.6,7.9,7.215
2022/8/27 5:00,19.41,7.86,9.25,8.2,7.3
2022/8/27 6:00,19.395,7.845,10.9,8.9,7.195
2022/8/27 7:00,19.84,7.865,9.7,7.5,7.14
2022/8/27 8:00,20,7.97,13.55,8.95,6.66
2022/8/27 9:00,20.255,7.9,14.75,8.2,6.72
2022/8/27 10:00,20.31,7.91,16,8.25,7.16
2022/8/27 11:00,20.515,7.93,20,8.45,7.435
2022/8/27 12:00,20.695,7.96,15.05,7.95,7.62
2022/8/27 13:00,20.84,8.035,14.05,9.35,7.345
2022/8/27 14:00,21.04,7.95,14.35,8.95,7.58
2022/8/27 15:00,21.195,7.905,15.05,9.2,8
2022/8/27 16:00,21.005,7.92,15.6,8.95,8.275
2022/8/27 17:00,20.775,7.95,12.1,9.15,8.25
2022/8/27 18:00,20.595,8.045,11.8,7.95,7.955
2022/8/27 19:00,20.535,8.03,15.4,10.65,6.93
2022/8/27 20:00,20.42,7.96,23.85,11.05,7.515
2022/8/27 21:00,20.4,7.965,16.75,10.25,7.535
2022/8/27 22:00,20.36,7.97,15.85,10.2,7.555
2022/8/27 23:00,20.16,4.04,21.4,10.3,7.265
2022/8/28 0:00,20.06,6.505,16.8,10,6.835
2022/8/28 1:00,19.97,18.315,13.9,10.35,7.165
2022/8/28 2:00,19.815,24.795,13.65,10.65,7.42
2022/8/28 3:00,19.66,10.455,12.65,9.9,7.375
2022/8/28 4:00,19.56,10.615,11.9,9.45,7.295
2022/8/28 5:00,19.475,10.37,10.5,9.15,7.01
2022/8/28 6:00,19.57,10.85,11.4,8.4,6.505
2022/8/28 7:00,19.845,14.365,11.3,8.85,7.215
2022/8/28 8:00,20.18,14.93,12.05,8.8,7.19
2022/8/28 9:00,20.425,16.01,15.9,8.8,7.155
2022/8/28 10:00,20.59,16.21,15.1,8.15,6.98
2022/8/28 11:00,20.875,16.235,16.55,8.3,6.55
2022/8/28 12:00,20.965,16.55,18.55,9.6,7.275
2022/8/28 13:00,21.035,16.965,14.65,9.85,7.735
2022/8/28 14:00,20.935,17.195,14.95,9.35,7.975
2022/8/28 15:00,21.055,16.37,17.35,9.5,8.09
2022/8/28 16:00,21.025,16.58,17.7,9.55,7.21
2022/8/28 17:00,20.865,16.125,12.5,9.1,7.765
2022/8/28 18:00,20.715,15.315,12.35,9.95,8.19
2022/8/28 19:00,20.71,16.3,13.3,10.35,7.95
2022/8/28 20:00,20.505,15.88,18.35,10.7,7.33
2022/8/28 21:00,20.415,14.725,19.45,10.75,6.775
2022/8/28 22:00,20.365,14.495,13.65,10.1,6.975
2022/8/28 23:00,20.305,14.67,16.3,10.45,7.285
2022/8/29 0:00,20.185,14.515,17.5,10.8,7.26
2022/8/29 1:00,20.13,14.88,14.1,10.9,7.255
2022/8/29 2:00,20.055,14.98,12.85,10.55,7.085
2022/8/29 3:00,19.925,15.03,12.95,10.05,6.565
2022/8/29 4:00,19.78,15.2,12.25,9.1,7.28
2022/8/29 5:00,19.73,14.995,12.7,9.9,7.29
2022/8/29 6:00,19.66,15.24,11.1,9.15,7.31
2022/8/29 7:00,20.04,15.46,11.9,8.85,7.15
2022/8/29 8:00,20.19,15.19,12.05,9.9,6.695
2022/8/29 9:00,20.7,16.785,13.95,8.7,6.795
2022/8/29 10:00,20.95,16.105,14.8,9,7.185
2022/8/29 11:00,21,16.315,13.4,8.1,7.205
2022/8/29 12:00,21.255,15.88,17.1,8.6,7.515
2022/8/29 13:00,21.295,16.265,16.9,9.6,7.555
2022/8/29 14:00,21.455,16.12,16.1,9.85,7.055
2022/8/29 15:00,21.41,16.275,15.9,10.15,8.12
2022/8/29 16:00,21.395,16.065,15.9,9.25,8.28
2022/8/29 17:00,21.23,16.06,15,9.85,8.215
2022/8/29 18:00,20.97,16.12,13.65,10,8.085
2022/8/29 19:00,20.935,15.775,12.85,10.45,7.495
2022/8/29 20:00,20.92,15.63,13.8,10.3,7.535
2022/8/29 21:00,20.575,15.52,21.3,10.6,7.34
2022/8/29 22:00,20.48,15.595,15.95,10.25,7.335
2022/8/29 23:00,20.42,15.315,16.2,10.6,0
2022/8/30 0:00,20.34,15.135,16.2,10.6,0
2022/8/30 1:00,20.28,15.015,16.2,10.6,0
2022/8/30 2:00,20.26,14.7,16.2,10.6,0
2022/8/30 3:00,20.13,15.37,16.2,10.6,0
2022/8/30 4:00,20,13.98,16.2,10.6,0
2022/8/30 5:00,19.9,13.835,16.1,10.6,0
2022/8/30 6:00,19.77,14.615,16.1,10.6,0
2022/8/30 7:00,20.145,15.05,20,11.35,0
2022/8/30 8:00,20.23,15.205,23.9,9.9,0
2022/8/30 9:00,20.815,14.955,13.1,9.4,0
2022/8/30 10:00,20.985,15.22,22.9,9.5,0
2022/8/30 11:00,21.235,14.665,18.1,9.55,0
2022/8/30 12:00,21.325,14.425,15.65,8.85,0
2022/8/30 13:00,21.335,14.465,25.95,10.2,0
2022/8/30 14:00,21.44,14.33,21.75,11.55,0
2022/8/30 15:00,21.55,14.16,25.3,11.9,0
2022/8/30 16:00,20.97,14.5,66.7,29.5,0
2022/8/30 17:00,21.18,7.596,9.36,7.42,4.982
2022/8/30 18:00,20.995,8.125,13.95,10.95,8.255
2022/8/30 19:00,21.03,8.115,13.2,11.85,8.215
2022/8/30 20:00,21.165,8.11,14.95,12.8,8.07
2022/8/30 21:00,20.985,8.1,15,12.3,7.595
2022/8/30 22:00,20.71,8.1,16.6,11.5,7.4
2022/8/30 23:00,20.68,8.095,15.35,11.5,7.34
2022/8/31 0:00,20.62,8.095,15.05,12.1,7.33
2022/8/31 1:00,20.585,8.085,16.9,12.15,7.365
2022/8/31 2:00,20.645,8.085,13.7,11.9,7.46
2022/8/31 3:00,20.615,8.08,13.6,12.8,7.54
2022/8/31 4:00,20.465,8.07,13.55,12.1,7.555
2022/8/31 5:00,20.36,8.025,13.85,12.1,7.505
2022/8/31 6:00,20.3,8.02,13.25,11.55,7.48
2022/8/31 7:00,20.465,8.06,12.85,10.6,7.53
2022/8/31 8:00,20.58,8.055,14.65,11,7.55
2022/8/31 9:00,20.93,8.1,12.9,9,7.86
2022/8/31 10:00,21.49,8.12,11.3,9,7.89
2022/8/31 11:00,21.535,8.14,12.65,10.05,7.77
2022/8/31 12:00,21.38,8.125,14.25,10,7.67
2022/8/31 13:00,21.335,8.135,15.5,9.85,7.69
2022/8/31 14:00,21.465,8.15,16.95,12.25,7.93
2022/8/31 15:00,21.475,8.155,17.1,12.7,7.99
2022/8/31 16:00,21.46,8.16,16.75,13.55,8.105
2022/8/31 17:00,21.34,8.145,17.05,13.1,8.13
2022/8/31 18:00,21.205,8.12,18.3,13.25,8.05
2022/8/31 19:00,21.065,8.14,14.5,12.05,8.045
2022/8/31 20:00,21.055,8.125,14.15,12.55,7.98
2022/8/31 21:00,21.41,8.115,13.4,11.6,7.655
2022/8/31 22:00,21.27,8.115,13.15,12.5,7.505
2022/8/31 23:00,21.135,8.11,13.7,12.05,7.405
2022/9/1 0:00,20.92,8.105,13,12,7.275
2022/9/1 1:00,20.875,8.1,13.85,12.6,7.245
2022/9/1 2:00,20.895,8.1,14,12.15,7.39
2022/9/1 3:00,20.91,8.1,13.5,12.25,7.45
2022/9/1 4:00,20.765,8.095,13.5,12.7,7.49
2022/9/1 5:00,20.685,8.08,13.55,12.9,7.465
2022/9/1 6:00,20.665,8.03,14.1,11.75,7.375
2022/9/1 7:00,20.715,8.06,12.8,10.8,7.45
2022/9/1 8:00,20.79,8.09,13.05,10.65,7.525
2022/9/1 9:00,21.05,8.085,15.35,10.8,7.545
2022/9/1 10:00,21.395,8.135,13.45,10,7.865
2022/9/1 11:00,21.865,8.155,11.95,9.2,7.88
2022/9/1 12:00,21.84,8.155,14.05,10.8,7.905
2022/9/1 13:00,21.745,8.15,14.3,11.2,7.75
2022/9/1 14:00,21.91,8.17,15.2,11.2,7.925
2022/9/1 15:00,21.985,8.19,15.35,12.9,8.08
2022/9/1 16:00,22.025,8.21,14.7,12.65,8.3
2022/9/1 17:00,21.915,8.16,15.45,13.6,8.195
2022/9/1 18:00,21.665,8.15,15.1,13.6,8.115
2022/9/1 19:00,21.52,8.16,13.6,11.75,8.115
2022/9/1 20:00,21.455,8.16,12.9,12.2,8.06
2022/9/1 21:00,21.445,8.155,13.5,13,8.025
2022/9/1 22:00,21.49,8.155,13.1,12.45,8.015
2022/9/1 23:00,21.445,8.145,11.8,12.9,7.74
2022/9/2 0:00,21.345,8.13,12.95,12.7,7.685
2022/9/2 1:00,21.17,8.13,11.55,11.95,7.62
2022/9/2 2:00,20.975,8.13,11.65,12.9,7.485
2022/9/2 3:00,20.955,8.115,12.6,13.15,7.425
2022/9/2 4:00,20.885,8.115,13.4,13.95,7.46
2022/9/2 5:00,20.635,8.105,12.4,12.5,7.45
2022/9/2 6:00,20.605,8.075,13.3,11.95,7.42
2022/9/2 7:00,20.725,8.06,13.85,11.05,7.39
2022/9/2 8:00,20.755,8.105,12.1,10.6,7.665
2022/9/2 9:00,21.05,8.1,13.35,9.75,7.47
2022/9/2 10:00,21.23,8.125,14.7,9.6,7.61
2022/9/2 11:00,21.53,8.175,12.2,8.65,8.14
2022/9/2 12:00,22.09,8.2,11.3,10.25,8.3
2022/9/2 13:00,22.135,8.19,11.75,11,8.03
2022/9/2 14:00,22.195,8.21,12.55,11.1,8.295
2022/9/2 15:00,22.425,8.255,10.8,10.3,8.68
2022/9/2 16:00,22.395,8.255,12.4,12.2,8.625
2022/9/2 17:00,22.145,8.235,16.7,12.8,8.39
2022/9/2 18:00,21.735,8.175,14.8,14.5,8.06
2022/9/2 19:00,21.74,8.17,14.1,12.65,8.1
2022/9/2 20:00,21.57,8.155,12.75,12.35,8.065
2022/9/2 21:00,21.44,8.17,11.85,12.25,8.035
2022/9/2 22:00,21.615,8.17,13.6,13.25,8.015
2022/9/2 23:00,21.53,8.17,11.7,12.4,7.985
2022/9/3 0:00,21.49,8.16,11.65,12,7.9
2022/9/3 1:00,21.385,8.16,11.45,11.85,7.815
2022/9/3 2:00,21.285,8.145,11.4,12.2,7.715
2022/9/3 3:00,21.2,8.1,12.85,12.95,7.42
2022/9/3 4:00,21.11,8.1,13.4,13.5,7.395
2022/9/3 5:00,20.965,8.12,13.05,13.7,7.455
2022/9/3 6:00,20.845,8.105,14.4,13.3,7.44
2022/9/3 7:00,20.895,8.075,14.2,11.35,7.475
2022/9/3 8:00,20.965,8.06,14.45,10.9,7.435
2022/9/3 9:00,21.23,8.125,12.75,9.75,7.775
2022/9/3 10:00,21.355,8.14,12.45,8.35,7.745
2022/9/3 11:00,21.735,8.18,12.05,7.95,8.145
2022/9/3 12:00,21.945,8.21,11,9.3,8.395
2022/9/3 13:00,22.35,8.21,12.8,10.9,8.22
2022/9/3 14:00,22.195,8.22,12.25,11.85,8.135
2022/9/3 15:00,21.935,8.185,14.4,12,7.855
2022/9/3 16:00,21.88,8.2,13.75,12.65,8.005
2022/9/3 17:00,21.885,8.21,14.2,13,8.115
2022/9/3 18:00,21.765,8.18,16.4,13.55,7.975
2022/9/3 19:00,21.59,8.16,15.75,13.75,7.84
2022/9/3 20:00,21.4,8.14,14.95,13.45,7.73
2022/9/3 21:00,21.26,8.125,14.4,13.45,7.695
2022/9/3 22:00,21.21,8.145,13.2,12.9,7.695
2022/9/3 23:00,21.26,8.135,13.35,13.2,7.605
2022/9/4 0:00,21.31,8.14,12.8,12.85,7.61
2022/9/4 1:00,21.315,8.14,12,12.45,7.615
2022/9/4 2:00,21.32,8.14,11.75,12.65,7.595
2022/9/4 3:00,21.24,8.125,13.15,13.35,7.495
2022/9/4 4:00,21.24,8.125,11.15,12.8,7.49
2022/9/4 5:00,21.175,8.115,12.2,12.85,7.375
2022/9/4 6:00,21.055,8.105,13.35,13.2,7.325
2022/9/4 7:00,20.85,8.11,13.35,11.9,7.355
2022/9/4 8:00,20.88,8.085,15.8,11.05,7.38
2022/9/4 9:00,20.985,8.05,14.4,10.55,7.335
2022/9/4 10:00,21.19,8.125,11.9,9.95,7.745
2022/9/4 11:00,21.155,8.14,13.35,10.6,7.695
2022/9/4 12:00,21.21,8.15,11.5,10.75,7.835
2022/9/4 13:00,21.37,8.185,11.4,11.45,8.08
2022/9/4 14:00,21.68,8.185,13.8,11.8,7.89
2022/9/4 15:00,21.55,8.18,15.55,11.65,7.7
2022/9/4 16:00,21.505,8.17,15.1,12.75,7.615
2022/9/4 17:00,21.435,8.16,14.3,12.3,7.515
2022/9/4 18:00,21.37,8.16,15.25,13.3,7.605
2022/9/4 19:00,21.26,8.15,16.25,13.4,7.555
2022/9/4 20:00,21.105,8.12,15.05,12.9,7.4
2022/9/4 21:00,20.88,8.12,14.1,13.5,7.365
2022/9/4 22:00,20.785,8.09,14.45,12.55,7.325
2022/9/4 23:00,20.65,8.1,11.85,12.05,7.36
2022/9/5 0:00,20.59,8.11,12.1,11.9,7.33
2022/9/5 1:00,20.78,8.1,12.05,11.85,7.25
2022/9/5 2:00,20.88,8.11,12.8,11.85,7.25
2022/9/5 3:00,20.875,8.12,11.9,12.3,7.22
2022/9/5 4:00,20.85,8.105,12.4,11.95,7.15
2022/9/5 5:00,20.82,8.11,11,12,7.175
2022/9/5 6:00,20.86,8.105,12.6,11.6,7.14
2022/9/5 7:00,20.805,8.1,13.15,11.15,7.13
2022/9/5 8:00,20.64,8.105,14.4,10.6,7.19
2022/9/5 9:00,20.705,8.11,13.9,10.2,7.34
2022/9/5 10:00,20.715,8.06,15.4,9.95,7.35
2022/9/5 11:00,20.91,8.075,14.6,8.4,7.54
2022/9/5 12:00,21.4,8.15,14.9,8.6,7.93
2022/9/5 13:00,21.195,8.17,12.35,10.55,7.995
2022/9/5 14:00,21.41,8.19,11.45,9.55,8.175
2022/9/5 15:00,21.645,8.18,16,11.15,7.765
2022/9/5 16:00,21.615,8.18,19.35,12,7.56
2022/9/5 17:00,21.56,8.17,18.95,12,7.51
2022/9/5 18:00,21.42,8.165,17.4,12.7,7.43
2022/9/5 19:00,21.365,8.17,18.3,12.45,7.46
2022/9/5 20:00,21.285,8.155,16.6,12.35,7.445
2022/9/5 21:00,21.105,8.14,15.8,12.75,7.425
2022/9/5 22:00,20.865,8.125,15.15,11.8,7.44
2022/9/5 23:00,20.75,8.095,14.8,11.8,7.44
2022/9/6 0:00,20.685,8.07,13.85,11.15,7.4
2022/9/6 1:00,20.565,8.105,12.65,11.6,7.375
2022/9/6 2:00,20.71,8.095,15.55,12.75,7.295
2022/9/6 3:00,20.725,8.095,14.35,12.35,7.235
2022/9/6 4:00,20.77,8.095,11.65,11.45,7.155
2022/9/6 5:00,21.055,8.11,13.85,11.6,7.015
2022/9/6 6:00,20.975,8.105,17.95,12.75,7.03
2022/9/6 7:00,20.96,8.11,15.4,11.6,7.035
2022/9/6 8:00,20.945,8.11,17.25,10.2,7.125
2022/9/6 9:00,21.125,8.125,16.6,9.25,7.285
2022/9/6 10:00,21.11,8.12,16.85,10.1,7.475
2022/9/6 11:00,21.275,8.115,18.85,9.8,7.565
2022/9/6 12:00,21.635,8.105,24.65,10.4,7.675
2022/9/6 13:00,21.76,8.14,19.2,9.4,7.92
2022/9/6 14:00,22.035,8.175,15.95,9.65,8.135
2022/9/6 15:00,21.8,8.165,16.7,11.6,7.88
2022/9/6 16:00,21.715,8.15,21.1,12.15,7.39
2022/9/6 17:00,21.825,8.17,28.7,13.15,7.425
2022/9/6 18:00,21.785,8.175,22.6,12.3,7.37
2022/9/6 19:00,21.7,8.165,21.05,12.05,7.315
2022/9/6 20:00,21.515,8.145,28.9,13.9,7.2
2022/9/6 21:00,21.36,8.13,24.45,12.95,7.09
2022/9/6 22:00,21.3,8.12,20.35,12.55,7.23
2022/9/6 23:00,21.15,8.105,18,11.9,7.255
2022/9/7 0:00,21.01,8.085,16.9,11.55,7.225
2022/9/7 1:00,20.96,8.03,17.1,10.9,7.14
2022/9/7 2:00,20.855,8.075,13.85,11.75,7.2
2022/9/7 3:00,20.95,8.06,16.6,11.75,7.13
2022/9/7 4:00,21.01,8.075,15.95,12.55,7.105
2022/9/7 5:00,21.17,8.075,16.8,11,6.865
2022/9/7 6:00,21.085,8.085,20.8,11.95,6.75
2022/9/7 7:00,21.25,8.09,19.55,11.1,6.76
2022/9/7 8:00,21.345,8.095,24.35,12.6,6.85
2022/9/7 9:00,21.45,8.08,26.7,10.25,6.93
2022/9/7 10:00,21.495,8.1,20.85,10.7,7.08
2022/9/7 11:00,21.765,8.105,20.9,9.85,7.315
2022/9/7 12:00,22.035,8.115,21.3,9.7,7.565
2022/9/7 13:00,22.25,8.075,21.65,9.8,7.615
2022/9/7 14:00,22.67,8.145,20.2,9.75,7.88
2022/9/7 15:00,22.89,8.13,21.2,10.7,7.915
2022/9/7 16:00,22.63,8.145,23.35,12.05,7.585
2022/9/7 17:00,22.09,8.125,40.3,13.05,7.09
2022/9/7 18:00,22.135,8.15,33.6,12.4,7.16
2022/9/7 19:00,21.99,8.155,21,10.5,7.07
2022/9/7 20:00,21.95,8.145,25.35,11.5,7.065
2022/9/7 21:00,21.92,8.13,33.35,11.95,7.005
2022/9/7 22:00,21.81,8.11,30.5,12.35,6.925
2022/9/7 23:00,21.73,8.095,25.9,12.55,6.995
2022/9/8 0:00,21.68,8.075,23.3,11.5,7.07
2022/9/8 1:00,21.59,8.055,20.3,10.65,7.06
2022/9/8 2:00,21.525,8.025,19,11.05,6.97
2022/9/8 3:00,21.475,8.04,15.35,11,6.985
2022/9/8 4:00,21.525,8.045,15.6,11.4,6.96
2022/9/8 5:00,21.505,8.04,15.4,10.65,6.84
2022/9/8 6:00,21.715,8.05,22.9,11.4,6.595
2022/9/8 7:00,21.84,8.065,26.15,11.05,6.53
2022/9/8 8:00,21.825,8.08,24.2,10.35,6.555
2022/9/8 9:00,21.98,8.075,32.4,11.35,6.7
2022/9/8 10:00,22.1,8.075,27.6,10.6,6.755
2022/9/8 11:00,22.26,8.075,25.35,10.25,6.925
2022/9/8 12:00,22.31,8.075,24.25,10.45,7.085
2022/9/8 13:00,22.385,8.07,25.7,10.3,7.235
2022/9/8 14:00,22.505,8.03,28.6,11.4,7.275
2022/9/8 15:00,22.695,8.105,20.3,10.65,7.615
2022/9/8 16:00,22.835,8.105,20.35,11.05,7.625
2022/9/8 17:00,22.655,8.085,25.8,11.85,7.15
2022/9/8 18:00,22.38,8.1,45.9,12.7,6.795
2022/9/8 19:00,22.285,8.115,33.8,10.85,6.76
2022/9/8 20:00,22.22,8.125,21.45,9.3,6.72
2022/9/8 21:00,22.215,8.115,28.85,9.4,6.715
2022/9/8 22:00,22.23,8.095,31.8,10.9,6.65
2022/9/8 23:00,22.175,8.065,34.6,11.5,6.55
2022/9/9 0:00,22.115,8.045,31.15,11.25,6.56
2022/9/9 1:00,22.08,8.03,26.75,11.25,6.67
2022/9/9 2:00,21.995,8.005,23.1,11.2,6.625
2022/9/9 3:00,21.94,7.98,19.25,10.25,6.57
2022/9/9 4:00,21.895,7.995,14.1,10.25,6.515
2022/9/9 5:00,21.955,7.995,16.7,10.3,6.515
2022/9/9 6:00,22.085,7.99,17.8,9.7,6.385
2022/9/9 7:00,22.105,8.015,29.55,9.75,6.19
2022/9/9 8:00,22.205,8.035,28.3,9.55,6.165
2022/9/9 9:00,22.4,8.04,25.8,8.2,6.205
2022/9/9 10:00,22.635,8.04,38.45,10,6.325
2022/9/9 11:00,22.79,8.035,33.85,10.05,6.44
2022/9/9 12:00,23.015,8.04,32,10.25,6.67
2022/9/9 13:00,23.26,8.045,33.25,11.2,6.905
2022/9/9 14:00,23.5,8.04,31.05,11.1,7.155
2022/9/9 15:00,23.28,8.03,30.15,10.75,7.195
2022/9/9 16:00,23.275,8.065,23.1,10.45,7.42
2022/9/9 17:00,23.075,8.07,23.4,10.65,7.265
2022/9/9 18:00,22.84,8.06,27.25,10.7,6.925
2022/9/9 19:00,22.69,8.055,58.15,11.4,6.56
2022/9/9 20:00,22.545,8.075,38.95,8.5,6.555
2022/9/9 21:00,22.46,8.09,23.6,7.2,6.51
2022/9/9 22:00,22.4,8.07,42.95,8.7,6.51
2022/9/9 23:00,22.355,8.05,37.95,9.4,6.52
2022/9/10 0:00,22.18,8.025,41.1,10,6.475
2022/9/10 1:00,22.05,8.01,34.6,10.2,6.535
2022/9/10 2:00,21.975,7.995,29.15,10.45,6.66
2022/9/10 3:00,21.74,7.97,23.85,9.45,6.545
2022/9/10 4:00,21.635,7.96,19.35,9.05,6.505
2022/9/10 5:00,21.565,7.98,16.2,8.1,6.53
2022/9/10 6:00,21.7,7.98,19.35,9.5,6.51
2022/9/10 7:00,21.995,7.98,26.85,7.9,6.335
2022/9/10 8:00,22.01,8.01,40.35,8.7,6.24
2022/9/10 9:00,22.19,8.015,28.7,7.35,6.195
2022/9/10 10:00,22.36,8.02,31.95,7.25,6.235
2022/9/10 11:00,22.7,8.02,36.65,8.5,6.33
2022/9/10 12:00,22.74,8.015,36.85,8.75,6.55
2022/9/10 13:00,22.87,8.02,35.4,10.15,6.67
2022/9/10 14:00,22.835,8.03,32,10.6,6.975
2022/9/10 15:00,22.905,8.015,31.05,10.5,7.035
2022/9/10 16:00,22.915,8.02,26.5,9.6,7.1
2022/9/10 17:00,22.735,8.045,20.2,8.85,7.16
2022/9/10 18:00,22.635,8.02,24.55,10.2,6.835
2022/9/10 19:00,22.575,8.01,41,9.65,6.48
2022/9/10 20:00,22.36,8.025,58.1,9.25,6.405
2022/9/10 21:00,22.215,8.05,32.25,7.05,6.35
2022/9/10 22:00,22.175,8.055,20.95,6.05,6.415
2022/9/10 23:00,22.14,8.025,43.35,8.2,6.345
2022/9/11 0:00,22.11,8.005,41.95,8.75,6.255
2022/9/11 1:00,22.03,7.985,39.85,9.3,6.27
2022/9/11 2:00,21.92,7.98,32.6,9.15,6.415
2022/9/11 3:00,21.74,7.96,27.45,8.6,6.405
2022/9/11 4:00,21.605,7.935,23.15,8.4,6.405
2022/9/11 5:00,21.545,7.945,17.65,7.65,6.46
2022/9/11 6:00,21.57,7.945,17.8,7.45,6.345
2022/9/11 7:00,21.905,7.95,20.15,6.95,6.26
2022/9/11 8:00,22.145,7.96,28.3,6.7,6.205
2022/9/11 9:00,22.11,7.98,43.85,7.7,6.025
2022/9/11 10:00,22.195,7.99,20.75,5.65,6.1
2022/9/11 11:00,22.335,8.015,30.85,5.85,6.24
2022/9/11 12:00,22.65,8.005,33.5,7.6,6.33
2022/9/11 13:00,22.84,8.005,35.35,8.25,6.46
2022/9/11 14:00,22.845,8.005,35.15,9.2,6.72
2022/9/11 15:00,22.835,8.015,31.35,9.05,6.91
